fip_title,resource_pref_id,reslabel
ICOS FIP 2020,http://purl.org/np/RAV8X0IMEVAUAZchTc7DTnBAlFwrqOsFhhsXofy_Tiwts#ICOS_Carbon_Portal,ICOS Carbon Portal | Integrated Carbon Observation System Data Portal
AnaEE FIP 2020,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
AnaEE FIP 2020,http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115,ISO 19115 | Geographic information - Metadata
AnaEE FIP 2020,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
AnaEE FIP 2020,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
AnaEE FIP 2020,http://purl.org/np/RAHVnrZlPl9csSKUN6aAoV38TLwVMBmvoq1UyB6aNNasM#AnaEE_MLP,AnaEE Metadata Preservation Policy
AnaEE FIP 2020,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
AnaEE FIP 2020,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
AnaEE FIP 2020,http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115,ISO 19115 | Geographic information - Metadata
AnaEE FIP 2020,,
AnaEE FIP 2020,http://purl.org/np/RA5E0NA_BAilxwHhZKQm-ItnFoxw3ateI8UFxZ0rs8N5Q#XML_Schema,XMLS | eXtensible Markup Language Schema
AnaEE FIP 2020,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID | Universally Unique Identifier
AnaEE FIP 2020,http://purl.org/np/RAw8cpti1Df1z7MLB6_mWkB2R4clObaPsyklAlLhwbOCw#CKAN,CKAN | Comprehensive Knowledge Archive Network
AnaEE FIP 2020,http://purl.org/np/RA6A5CRwFipJkxO0O8tuEnU2PMWpjnAPeWK3w3yDZX48o#OBOE,OBOE | Extensible Observation Ontology
AnaEE FIP 2020,http://purl.org/np/RA9SQIjEkTvq9qgaHU_ldN0ntL9gYgi0Tu_55ZOr4eMf4#CSW,CSW | Catalog Service for the Web
AnaEE FIP 2020,http://purl.org/np/RARWwUXTchqsSj_TZvn6ZjLpxgOnYxsv-fhw-6RStiJyo#AnaEEThes,anaeeThes | AnaEE Thesaurus
AnaEE FIP 2020,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,NetCDF | Network Common Data Form
AnaEE FIP 2020,http://purl.org/np/RAJMDgH_Rti7TUNH6OCFubEwHuyIKjR90pYdZE1IccG7w#LDAP,LDAP | Lightweight Directory Access Protocol
AnaEE FIP 2020,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
AnaEE FIP 2020,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
SeaDataNET Sextant FIP 2022,http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139,ISO 19139 | Geographic information - Metadata - XML schema implementation
Euro Argo FIP 2019,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
IAGOS FIP 2020,http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC,ePIC | Persistent Identifier Consortium for eResearch
ICOS FIP 2020,http://purl.org/np/RADEkw5zxPhYxu2g31KjA8Xi9ODUzKsnLkNM-vBg7RMX0#WCS,WCS | Web Coverage Service
SeaDataNET CDI FIP 2022,http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115,ISO 19115 | Geographic information - Metadata
Euro Argo FIP 2021,http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC,ePIC | Persistent Identifier Consortium for eResearch
IAGOS FIP 2020,http://purl.org/np/RADEkw5zxPhYxu2g31KjA8Xi9ODUzKsnLkNM-vBg7RMX0#WCS,WCS | Web Coverage Service
ICOS FIP 2019,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
IAGOS FIP 2020,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
LGBTQ+ Linked Open Vocabulary FIP,http://purl.org/np/RAutRQwoS4d5eLq7eBV1xsnWZ2spDYH4xfhhRzOxSZdhs#RDF,RDF | Resource Description Framework
EMSO ERIC FIP 2020 bm,http://purl.org/np/RAutRQwoS4d5eLq7eBV1xsnWZ2spDYH4xfhhRzOxSZdhs#RDF,RDF | Resource Description Framework
AnaEE FIP 2019,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
IAGOS FIP 2021,http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC,ePIC | Persistent Identifier Consortium for eResearch
EMSO ERIC FIP 2022,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabulary Service
EMSO ERIC FIP 2022,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabularies
EnvDS FIP,http://purl.org/np/RAcYMfIt1ICpNTg0RCiR0QHfNoSUU-b-5Yw3w06HSL9VA#RO_Crate,Research Object Crate
SeaDataNET CDI FIP 2020,http://purl.org/np/RAuGuytQvgeS-rPY0vbF6lNF0Uc2jQRHrPXu597k4iISk#RDFS,RDFS | Resource Description Framework Schema
SeaDataNET Sextant FIP 2021,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,ODV_ASCII | Ocean Data View ASCII format for marine datasets
LifeWatch Ecosystems FIP 2020,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
ICOS FIP 2020,http://purl.org/np/RAUhotKhSj2m1ftHGPXAYyL2QgY60L6mYrunOzQwGZJ44#Google_Dataset_Search,Google Dataset Search
ICOS FIP 2021,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,ORCID | Open Researcher and Contributor ID
ACTRIS CLU FIP 2021,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
DANUBIUS FIP 2021,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF CF-1.7
IUPAC Standards,http://purl.org/np/RAMUeLXsGnDeWTroPHPQOHQqgILbEvEt9D43MZ5km9lWY#Crossref,Crossref (DOI)
ACTRIS ARES FIP 2021,http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile,WMO Core Profile | World Meteorological Organization Core Metadata Profile
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP,ERDDAP
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAUhotKhSj2m1ftHGPXAYyL2QgY60L6mYrunOzQwGZJ44#Google_Dataset_Search,Google Dataset Search
EMSO ERIC FIP 2019 bm,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,Open Data
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAutRQwoS4d5eLq7eBV1xsnWZ2spDYH4xfhhRzOxSZdhs#RDF,RDF | Resource Description Framework
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAutRQwoS4d5eLq7eBV1xsnWZ2spDYH4xfhhRzOxSZdhs#RDF,RDF | Resource Description Framework
EMSO ERIC FIP 2019 bm,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAJrKV-5B7l3W0lmFZk8Z0lsRJML4NSM9j7VOYKYZ5Fj4#OceanSites,OceanSITES | OceanSITES Data Format
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EMSO ERIC FIP 2019 bm,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,Open Data
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP,ERDDAP
EMSO ERIC FIP 2019 bm,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabulary Service
EMSO ERIC FIP 2019 bm,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabularies
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF CF-1.7
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EMSO ERIC FIP 2019 bm,http://purl.org/np/RA6lJGt5TRNo9XpCM5XcNKlhEDlGWTvZ6iUyhff0bfwX4#RDA_CTS,RDA CTS | RDA Core Trust Seal Certification
EMSO ERIC FIP 2019 bm,http://purl.org/np/RA6lJGt5TRNo9XpCM5XcNKlhEDlGWTvZ6iUyhff0bfwX4#RDA_CTS,RDA CTS | RDA Core Trust Seal Certification
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAEyxv-N6UUwcftrUsZULWiaqeyjIA4DiMaYUAMJx9WI4#SEANOE,SEANOE - SEA scieNtific Open data Edition
EMSO ERIC FIP 2019 bm,http://purl.org/np/RAJrKV-5B7l3W0lmFZk8Z0lsRJML4NSM9j7VOYKYZ5Fj4#OceanSites,OceanSITES | OceanSITES Data Format
EISCAT FIP 2022,http://purl.org/np/RARKGmoA6jLQnUvkijvsoS6zcXxbiujviU39B54DoH208#B2FIND,B2FIND
ACTRIS_CLU_FIP_2022,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF CF-1.7
ICOS FIP 2021,http://purl.org/np/RAUhotKhSj2m1ftHGPXAYyL2QgY60L6mYrunOzQwGZJ44#Google_Dataset_Search,Google Dataset Search
ICOS FIP 2022,http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile,WMO Core Profile | World Meteorological Organization Core Metadata Profile
DiSSCo FIP 2019,http://purl.org/np/RAIKz5-yaWCQL-N3X_YawaGdOJFn4DfVNcExYpBJLQjn0#openDS,openDS | Open Digital Specimen
ACTRIS ASC FIP 2021,http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115,ISO 19115 | Geographic information - Metadata
ICOS FIP 2020,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
ICOS FIP 2019,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
IAGOS FIP 2021,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
LifeWatch Ecosystems FIP 2021,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,DwC-A | Darwin Core Archive
DANUBIUS FIP 2022,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabulary Service
DANUBIUS FIP 2022,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabularies
AnaEE CREA FIP 2019,http://purl.org/np/RAi3pnoXjWoZ2RjEd6WVLDIyp0oJsHMUx5Au-mPsNEdyo#DCAT2,DCAT | Data Catalog Vocabulary Version 2
ACTRIS GRES FIP 2022,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
Copy of ADVANCE FIP,http://purl.org/np/RApX2LBR50Ts23FkMFpqOAAPrMe2UHXmujndOZ-1X_uss#FAIR-EuMon,FAIR-EuMon metadata schema for biodiversity monitoring
SeaDataNET CDI FIP 2022,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,ODV_ASCII | Ocean Data View ASCII format for marine datasets
ICOS FIP 2020,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,Handle System
WorldFAIR WP04 NANOMATERIALS FIP01,http://purl.org/np/RA5-OsT0-sjRbcoFEGfOzkrcFtExipMRmoLErzg5QWL7c#URI,URI | Uniform Resource Identifier
LifeWatch Marine FIP 2022,http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115,ISO 19115 | Geographic information - Metadata
Euro Argo FIP 2019,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
ACTRIS CLU FIP 2021,http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN,CF SN | Climate and Forecast Standard Names Parameter Vocabulary
ICOS FIP 2019,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,NetCDF | Network Common Data Form
Copy of ADVANCE FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
Copy of ADVANCE FIP,http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y#Schema.org_Dataset,Schema.org Dataset
Copy of ADVANCE FIP,http://purl.org/np/RA5-OsT0-sjRbcoFEGfOzkrcFtExipMRmoLErzg5QWL7c#URI,URI | Uniform Resource Identifier
Copy of ADVANCE FIP,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
Copy of ADVANCE FIP,http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y#Schema.org_Dataset,Schema.org Dataset
Copy of ADVANCE FIP,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
Copy of ADVANCE FIP,http://purl.org/np/RApX2LBR50Ts23FkMFpqOAAPrMe2UHXmujndOZ-1X_uss#FAIR-EuMon,FAIR-EuMon metadata schema for biodiversity monitoring
Copy of ADVANCE FIP,http://purl.org/np/RAp9mAr8_rruqiCKS9bI_1SgWZf4m-9dX6BCHEUSNuQoU#CEDAR_user_account,CEDAR workbench user account
Copy of ADVANCE FIP,http://purl.org/np/RA9urgLyOh3Q4ooovOtv3WpHNrDZ2E_gP0z7YwvDWJhZ8#EnvThes,EnvThes | Environmental Thesaurus
Copy of ADVANCE FIP,http://purl.org/np/RAQKjgd7Ug9xSo4J0REW_AHGOJyaF9-ydj60nunqQ0qVg#JSON-LD,JSON-LD | JavaScript Object Notation for Linking Data
Copy of ADVANCE FIP,http://purl.org/np/RA9urgLyOh3Q4ooovOtv3WpHNrDZ2E_gP0z7YwvDWJhZ8#EnvThes,EnvThes | Environmental Thesaurus
Copy of ADVANCE FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EMSO ERIC FIP 2022,http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP,ERDDAP
ICOS FIP 2020,http://purl.org/np/RAuGuytQvgeS-rPY0vbF6lNF0Uc2jQRHrPXu597k4iISk#RDFS,RDFS | Resource Description Framework Schema
GFTS,http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme,DataCite Metadata Scheme
IAGOS FIP 2021,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
ACTRIS ASC FIP 2021,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,GCMD Keywords | Global Change Master Directory Keywords
IAGOS FIP 2020,http://purl.org/np/RAszH6lU-Zc3UO7MHPKj1Lb0dmMmaTJrRvQ0jqpXMyFY4#REST,REST | Representational state transfer
LifeWatch Ecosystems FIP 2020,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,ORCID | Open Researcher and Contributor ID
LifeWatch Ecosystems FIP 2021,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
Social Science Survey Research V2,http://purl.org/np/RA31wDwIAlgw1f9EXCLzqUNyY-MSMHIJ3VE-SMb4zIRQA#DDI-Codebook,DDI-Codebook|Data Documentation Initiative - Codebook
ACTRIS GRES FIP 2021,http://purl.org/np/RAnDC25itPRjQTKVHqw3JonF7o31wml1XLZvuT3e31048#ACTRIS_DMP,Data Management plan for ACTRIS
Euro Argo FIP 2021,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF CF-1.7
IAGOS FIP 2021,http://purl.org/np/RAGU7fcmWADuNzEpP5ttJrTFOqbuuZP0rJ35JgdvZke2M#GEOSS_Portal,GEOSS Portal | Global Earth Observation System of Systems Portal
IAGOS FIP 2021,http://purl.org/np/RAjtZEII3jOPstz3GNWqnzd4jxxFC6D6LvF4tu3ORXw5s#SAML1.1,SAML1.1 | Security Assertion Markup Language 1.1
IAGOS FIP 2021,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
IAGOS FIP 2021,http://purl.org/np/RA58nom0Qc05IAXovmdC68SnadhFc_1zL7iQGQgBWuRT0#IAGOS_MLP,IAGOS Data Preservation Policy
IAGOS FIP 2021,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
IAGOS FIP 2021,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
IAGOS FIP 2021,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
IAGOS FIP 2021,http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115,ISO 19115 | Geographic information - Metadata
IAGOS FIP 2021,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
IAGOS FIP 2021,http://purl.org/np/RAGU7fcmWADuNzEpP5ttJrTFOqbuuZP0rJ35JgdvZke2M#GEOSS_Portal,GEOSS Portal | Global Earth Observation System of Systems Portal
IAGOS FIP 2021,http://purl.org/np/RAw8X2gfKkN6Df_Wws3Axou4vMrejVEFumgga52D_i1nY#ISO_19115,ISO 19115 | Geographic information - Metadata
IAGOS FIP 2021,http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme,DataCite Metadata Scheme
IAGOS FIP 2021,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,ORCID | Open Researcher and Contributor ID
IAGOS FIP 2021,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,NetCDF | Network Common Data Form
IAGOS FIP 2021,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF CF-1.7
IAGOS FIP 2021,http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC,ePIC | Persistent Identifier Consortium for eResearch
IAGOS FIP 2021,http://purl.org/np/RApihvFKR8-JO6eD5nuYMkyEDONbIZZC5uDkjxdqqq0ZQ#OPeNDAP,OPeNDAP | Open-source Project for a Network Data Access Protocol
IAGOS FIP 2021,http://purl.org/np/RA4vJcJ6unDqQm8iBb_DDlquVD6cl89vRtW3tQfRIVwd8#GAW,GAWSIS | Global Atmosphere Watch Station Information System
IAGOS FIP 2021,http://purl.org/np/RA5E0NA_BAilxwHhZKQm-ItnFoxw3ateI8UFxZ0rs8N5Q#XML_Schema,XMLS | eXtensible Markup Language Schema
IAGOS FIP 2021,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
IAGOS FIP 2021,http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH,OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema
IAGOS FIP 2021,http://purl.org/np/RAszH6lU-Zc3UO7MHPKj1Lb0dmMmaTJrRvQ0jqpXMyFY4#REST,REST | Representational state transfer
IAGOS FIP 2021,http://purl.org/np/RAq55jS4TCF-u0HLARDjWevzMv8k-NY7737bSJVzRAY2w#CC0-1.0,CC0 1.0 | CC0 1.0 Universal Public Domain Dedication
IAGOS FIP 2021,http://purl.org/np/RAszH6lU-Zc3UO7MHPKj1Lb0dmMmaTJrRvQ0jqpXMyFY4#REST,REST | Representational state transfer
IAGOS FIP 2021,,
IAGOS FIP 2021,http://purl.org/np/RA4vJcJ6unDqQm8iBb_DDlquVD6cl89vRtW3tQfRIVwd8#GAW,GAWSIS | Global Atmosphere Watch Station Information System
IAGOS FIP 2021,http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile,WMO Core Profile | World Meteorological Organization Core Metadata Profile
IAGOS FIP 2021,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,eduGAIN Interfederation Service
IAGOS FIP 2021,http://purl.org/np/RAypIT9C-q0n_Y2tOPqCOM19ETJNWdvNI40rVF11AMoiw#JSON,JSON | JavaScript Object Notation
IAGOS FIP 2021,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,DataCite | DataCite Ontology
IAGOS FIP 2021,http://purl.org/np/RAAjwTSUI8rHdv-NT351Y6y5sA12Pg8uW7H5YU62abRjQ#IAGOS_DP,IAGOS Data Policy
IAGOS FIP 2021,http://purl.org/np/RADEkw5zxPhYxu2g31KjA8Xi9ODUzKsnLkNM-vBg7RMX0#WCS,WCS | Web Coverage Service
IAGOS FIP 2021,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
IAGOS FIP 2021,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,GCMD Keywords | Global Change Master Directory Keywords
ICOS FIP 2021,http://purl.org/np/RAF52NKQCturaZMnb88a-BcWcGMVdhQf_9yw0dZt5I1TA#eduGAIN,eduGAIN Interfederation Service
IPCHEM,http://purl.org/np/RAGhCnj_zKSZURRm5MgkkeLAnGfGYp3Bw_he3pYS4k0o4#DCAT-AP,DCAT-AP | Data Catalog Vocabulary Application Profile for Data Portals in Europe
AnaEE FIP 2019,http://purl.org/np/RAHVnrZlPl9csSKUN6aAoV38TLwVMBmvoq1UyB6aNNasM#AnaEE_MLP,AnaEE Metadata Preservation Policy
SeaDataNET CDI FIP 2021,http://purl.org/np/RAmIZNVGWc2awqZYQGesFtPXS3wUAiQxMd1MUigJK1j3M#Google,Google Search
IPCHEM,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
IPCHEM,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
SeaDataNET CDI FIP 2021,http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD,SDM MD | SeaDataNet metadata directories
LifeWatch Ecosystems FIP 2020,http://purl.org/np/RAJMDgH_Rti7TUNH6OCFubEwHuyIKjR90pYdZE1IccG7w#LDAP,LDAP | Lightweight Directory Access Protocol
EISCAT FIP 2022,http://purl.org/np/RANHreKNKAAnAMGL1nrRrv7ubqDETP242GUngngdr4f7A#eiscat-hdf,EISCAT Level 3 HDF5 archival format
EISCAT FIP 2022,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EISCAT FIP 2022,http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP,HTTP | Hypertext Transfer Protocol
EISCAT FIP 2022,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,Handle System
