"resource_id","resource_pref_id","res","reslabel","res_np","res_np_date"
"http://purl.org/np/RAkFrozLoFzv8s4gaJ6bfQOZ-u5n68gSSmnjdAgOtJbp4#IPFS","http://purl.org/np/RAkFrozLoFzv8s4gaJ6bfQOZ-u5n68gSSmnjdAgOtJbp4#IPFS","IPFS","Inter-planetary File System","http://purl.org/np/RAkFrozLoFzv8s4gaJ6bfQOZ-u5n68gSSmnjdAgOtJbp4",2023-04-29T19:34:51.908Z
"http://purl.org/np/RA-vHm4C7KLT-hX31pf-4WtBVvvCawnJbscP_bfe8O_p4#EPND-CS1-SHACL-Template","http://purl.org/np/RAkNdNDIPRP8rDzvRPuXZMoeOishBzVaI2KX7ypcawOyQ#EPND-CS1-SHACL-Desc","EPND-CS1-SHACL-Desc","EPND CS1 SHACL Description | Shape constraint language description for EPND Case study 1","http://purl.org/np/RAkNdNDIPRP8rDzvRPuXZMoeOishBzVaI2KX7ypcawOyQ",2023-02-14T08:47:03Z
"http://purl.org/np/RAkNdNDIPRP8rDzvRPuXZMoeOishBzVaI2KX7ypcawOyQ#EPND-CS1-SHACL-Desc","http://purl.org/np/RAkNdNDIPRP8rDzvRPuXZMoeOishBzVaI2KX7ypcawOyQ#EPND-CS1-SHACL-Desc","EPND-CS1-SHACL-Desc","EPND CS1 SHACL Description | Shape constraint language description for EPND Case study 1","http://purl.org/np/RAkNdNDIPRP8rDzvRPuXZMoeOishBzVaI2KX7ypcawOyQ",2023-02-14T08:47:03Z
"http://purl.org/np/RAkWTJE2yhoOye2HhI5m5bZpLyd9DabzupWbrkuLtEFWY#ThermoML","http://purl.org/np/RAkWTJE2yhoOye2HhI5m5bZpLyd9DabzupWbrkuLtEFWY#ThermoML","ThermoML","IUPAC XML-based Standard for Thermodynamic Property Data","http://purl.org/np/RAkWTJE2yhoOye2HhI5m5bZpLyd9DabzupWbrkuLtEFWY",2022-10-04T17:56:24Z
"http://purl.org/np/RAkXgbGXaS3I_M0LkktA-ZZceXKfGReWgZ345PY4SrOZA#SIOS_DMP","http://purl.org/np/RAkXgbGXaS3I_M0LkktA-ZZceXKfGReWgZ345PY4SrOZA#SIOS_DMP","SIOS_DMP","SIOS Data Management Plan","http://purl.org/np/RAv_oQd52vsiPsImB0d_RjjvzUVpkD0gKvki79PHdkFlk",2023-04-25T03:01:11Z
"http://purl.org/np/RAnEH2DfXftMpvfLxTJCUgKmf1gFoC2O3bdSh1AVfI0ZA#SIOS_DMP","http://purl.org/np/RAkXgbGXaS3I_M0LkktA-ZZceXKfGReWgZ345PY4SrOZA#SIOS_DMP","SIOS_DMP","SIOS Data Management Plan","http://purl.org/np/RAv_oQd52vsiPsImB0d_RjjvzUVpkD0gKvki79PHdkFlk",2023-04-25T03:01:11Z
"http://purl.org/np/RAkZQZw-Tp5LEVXrB3nZbXyVieD9bIGIPP2D_uWu2BVnc#ERC_721","http://purl.org/np/RAkZQZw-Tp5LEVXrB3nZbXyVieD9bIGIPP2D_uWu2BVnc#ERC_721","ERC_721","Ethereum Non-Fungible Token Standard","http://purl.org/np/RAkZQZw-Tp5LEVXrB3nZbXyVieD9bIGIPP2D_uWu2BVnc",2023-04-29T19:55:10.152Z
"http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP","http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP","ERDDAP","ERDDAP","http://purl.org/np/RAY8SO24mTJ0p5TH25anDLYYWP22QsbLPGQJ_wrazkNjU",2022-07-20T19:17:41.571+02:00
"http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP","http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP","ERDDAP","ERDDAP","http://purl.org/np/RAY8SO24mTJ0p5TH25anDLYYWP22QsbLPGQJ_wrazkNjU",2022-07-20T17:17:41.571Z
"http://purl.org/np/RAqEAbg5BXLQ5CuYYGJOza3fCoDfYP7wRZK-kHoXrPopE#ERDDAP","http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP","ERDDAP","ERDDAP","http://purl.org/np/RAY8SO24mTJ0p5TH25anDLYYWP22QsbLPGQJ_wrazkNjU",2022-07-20T19:17:41.571+02:00
"http://purl.org/np/RAkaanpx9ThwPJuHKsUSBQtvEkS4eaCX4p4hW67KIFOpk#homosaurus","http://purl.org/np/RAkaanpx9ThwPJuHKsUSBQtvEkS4eaCX4p4hW67KIFOpk#homosaurus","homosaurus","Homosaurus","http://purl.org/np/RAkaanpx9ThwPJuHKsUSBQtvEkS4eaCX4p4hW67KIFOpk",2022-10-17T10:04:31Z
"http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC","http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC","ePIC","ePIC | Persistent Identifier Consortium for eResearch","http://purl.org/np/RAWwxXP0GWPsS9mENzmf3gbUOuZt_CoN8b0SJiRUvEKHk",2023-01-08T17:13:05.015+01:00
"http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC","http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC","ePIC","ePIC | Persistent Identifier Consortium for eResearch","http://purl.org/np/RAWwxXP0GWPsS9mENzmf3gbUOuZt_CoN8b0SJiRUvEKHk",2023-01-08T16:13:05.015Z
"http://purl.org/np/RAki-XkmIShX6Z1ljNsmt4z44uZi0qYc_bW2irdN5zCDI#REST","http://purl.org/np/RAki-XkmIShX6Z1ljNsmt4z44uZi0qYc_bW2irdN5zCDI#REST","REST","HTTP REST","http://purl.org/np/RAki-XkmIShX6Z1ljNsmt4z44uZi0qYc_bW2irdN5zCDI",2020-10-05T13:10:52.437Z
"http://purl.org/np/RABtwdGxVZoYNbhMoN-xeEmB5ctXCsgSCOc8G-5QQR7fA#datacite_metadata_scheme","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0",2023-01-08T17:42:42.757+01:00
"http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0",2023-01-08T17:42:42.757+01:00
"http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme","datacite_metadata_scheme","DataCite Metadata Scheme","http://purl.org/np/RAl80tWl_i_CPaLWi13ofQe3tLCuY74uby1v8VbzfY8_0",2023-01-08T16:42:42.757Z
"http://purl.org/np/RAkuEnVg8NU4lxC94Hp2aiodXgNI9u6LTvQHy_WU8QwAc#FDP_Index","http://purl.org/np/RAkuEnVg8NU4lxC94Hp2aiodXgNI9u6LTvQHy_WU8QwAc#FDP_Index","FDP_Index","automatic FDP \""call home\"" registry","http://purl.org/np/RAkuEnVg8NU4lxC94Hp2aiodXgNI9u6LTvQHy_WU8QwAc",2022-01-20T22:45:31.925Z
"http://purl.org/np/RAkxSDQpNz3xvI-AhFO-k7DmSAV9FG28WaZrhkR2-jdkA#TOXRIC_MPP","http://purl.org/np/RAkxSDQpNz3xvI-AhFO-k7DmSAV9FG28WaZrhkR2-jdkA#TOXRIC_MPP","TOXRIC_MPP","TOXRIC_MPP | TOXRIC Metadata Presearvation Policy","http://purl.org/np/RAkxSDQpNz3xvI-AhFO-k7DmSAV9FG28WaZrhkR2-jdkA",2023-04-14T07:28:03Z
"http://purl.org/np/RAl6E354kmegQyIhMZkP3z0s2SyD8FU7yHVSvxI9ISUSk#CID","http://purl.org/np/RAl6E354kmegQyIhMZkP3z0s2SyD8FU7yHVSvxI9ISUSk#CID","CID","Content Identifiers","http://purl.org/np/RAl6E354kmegQyIhMZkP3z0s2SyD8FU7yHVSvxI9ISUSk",2023-04-29T19:39:23.283Z
"http://purl.org/np/RAl9n1QdBeyUGXOs1HXANVXFX8qG0QXWHXQatOVqaYfbY#OBOE","http://purl.org/np/RAl9n1QdBeyUGXOs1HXANVXFX8qG0QXWHXQatOVqaYfbY#OBOE","OBOE","Extensible Observation Ontology","http://purl.org/np/RAl9n1QdBeyUGXOs1HXANVXFX8qG0QXWHXQatOVqaYfbY",2020-11-02T22:25:53.633Z
"http://purl.org/np/RAlRm-dQCh69ziWs5T2VCJhvZHuCDLtCOsmylHSiegd_k#INSPIRE-EMF","http://purl.org/np/RAlRm-dQCh69ziWs5T2VCJhvZHuCDLtCOsmylHSiegd_k#INSPIRE-EMF","INSPIRE-EMF","INSPIRE EMF | Infrastructure for Spatial Information in the European Community Environmental Monitoring Facilities","http://purl.org/np/RAlRm-dQCh69ziWs5T2VCJhvZHuCDLtCOsmylHSiegd_k",2022-07-29T10:55:16.507Z
"http://purl.org/np/RAlccZ6j-6lF7tY8Yqdk9gDBWPW44pTVKh9D-AF-Lt-1g#europeana-dm","http://purl.org/np/RAlccZ6j-6lF7tY8Yqdk9gDBWPW44pTVKh9D-AF-Lt-1g#europeana-dm","europeana-dm","Europeana Data Model for Cultural Heritage (EDM)","http://purl.org/np/RAlccZ6j-6lF7tY8Yqdk9gDBWPW44pTVKh9D-AF-Lt-1g",2022-10-05T13:23:27Z
"http://purl.org/np/RAMo-hPi-5j2NToH2CBpK9bc-jy7d1kwuS5lgj-IIJfmg#ACTRIS_DMP","http://purl.org/np/RAlrrGyIOHH5MYnZxiA5pbXXDVEMeiptrw_IzIvImOfZ4#ACTRIS_DMP","ACTRIS_DMP","Data Management plan for ACTRIS - Aerosol, Clouds and Trace Gases Research InfraStructure","http://purl.org/np/RAlrrGyIOHH5MYnZxiA5pbXXDVEMeiptrw_IzIvImOfZ4",2023-04-25T02:43:20Z
"http://purl.org/np/RAlrrGyIOHH5MYnZxiA5pbXXDVEMeiptrw_IzIvImOfZ4#ACTRIS_DMP","http://purl.org/np/RAlrrGyIOHH5MYnZxiA5pbXXDVEMeiptrw_IzIvImOfZ4#ACTRIS_DMP","ACTRIS_DMP","Data Management plan for ACTRIS - Aerosol, Clouds and Trace Gases Research InfraStructure","http://purl.org/np/RAlrrGyIOHH5MYnZxiA5pbXXDVEMeiptrw_IzIvImOfZ4",2023-04-25T02:43:20Z
"http://purl.org/np/RA8OlfqEEdMGOcObcRz3q-kpW1OspBzvgUVh5H2I-D0tU#NetCDF_CF1.7","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","http://purl.org/np/RA4Stwox5_Lq95jY7JU8pySzrQqA13FEK-D83WE2w8Dgo",2022-07-19T15:25:25.991+02:00
"http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","http://purl.org/np/RA4Stwox5_Lq95jY7JU8pySzrQqA13FEK-D83WE2w8Dgo",2022-07-19T15:25:25.991+02:00
"http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","http://purl.org/np/RA4Stwox5_Lq95jY7JU8pySzrQqA13FEK-D83WE2w8Dgo",2022-07-19T13:25:25.991Z
"http://purl.org/np/RAzSFGHDa6pTMIGtGbdaIWkUAnoPDK345znbNR-VKDlC8#NetCDF_CF1.7","http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7","NetCDF_CF1.7","NetCDF CF-1.7","http://purl.org/np/RA4Stwox5_Lq95jY7JU8pySzrQqA13FEK-D83WE2w8Dgo",2022-07-19T15:25:25.991+02:00
"http://purl.org/np/RAm-dPD2ACG4DgiL8dqinm2Se-ztJ-BlXWK10887O1Hfg#GEOMS","http://purl.org/np/RAm-dPD2ACG4DgiL8dqinm2Se-ztJ-BlXWK10887O1Hfg#GEOMS","GEOMS","GEOMS | Generic Earth Observation Metadata Standard","http://purl.org/np/RAOgsIE1YegP1iRxOGh8kwqHDj6NTTT3Evr15s2Wkkg3k",2023-01-09T10:33:10.124+01:00
"http://purl.org/np/RAm-dPD2ACG4DgiL8dqinm2Se-ztJ-BlXWK10887O1Hfg#GEOMS","http://purl.org/np/RAm-dPD2ACG4DgiL8dqinm2Se-ztJ-BlXWK10887O1Hfg#GEOMS","GEOMS","GEOMS | Generic Earth Observation Metadata Standard","http://purl.org/np/RAOgsIE1YegP1iRxOGh8kwqHDj6NTTT3Evr15s2Wkkg3k",2023-01-09T09:33:10.124Z
"http://purl.org/np/RAm-dPD2ACG4DgiL8dqinm2Se-ztJ-BlXWK10887O1Hfg#GEOMS","http://purl.org/np/RAm-dPD2ACG4DgiL8dqinm2Se-ztJ-BlXWK10887O1Hfg#GEOMS","GEOMS","Generic Earth Observation Metadata Standard","http://purl.org/np/RAm-dPD2ACG4DgiL8dqinm2Se-ztJ-BlXWK10887O1Hfg",2022-01-28T08:17:37Z
"http://purl.org/np/RAm3fujGbvDzV5iSQb3eWx1elxWu9UQUPsHWtNAbZTa-M#RInChI","http://purl.org/np/RAm3fujGbvDzV5iSQb3eWx1elxWu9UQUPsHWtNAbZTa-M#RInChI","RInChI","IUPAC Standard InChI-based Representation of Chemical Reactions","http://purl.org/np/RAm3fujGbvDzV5iSQb3eWx1elxWu9UQUPsHWtNAbZTa-M",2022-10-04T22:24:55Z
"http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP","http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP","HTTP","HTTP | Hypertext Transfer Protocol","http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8",2022-07-19T12:50:58.508Z
"http://purl.org/np/RAmEveo3AU-H4HW4ubMnHWWP3h4L28wDfw5ErMd0Qfbbg#ELSST","http://purl.org/np/RAmEveo3AU-H4HW4ubMnHWWP3h4L28wDfw5ErMd0Qfbbg#ELSST","ELSST","European Language Social Science Thesaurus","http://purl.org/np/RAmEveo3AU-H4HW4ubMnHWWP3h4L28wDfw5ErMd0Qfbbg",2020-11-13T18:34:26.274Z
"http://purl.org/np/RAmIZNVGWc2awqZYQGesFtPXS3wUAiQxMd1MUigJK1j3M#Google","http://purl.org/np/RAmIZNVGWc2awqZYQGesFtPXS3wUAiQxMd1MUigJK1j3M#Google","Google","Google Search","http://purl.org/np/RAi15QDDbLsQv-sJmThI3ecyluuDr6tgpHCSSRiDZnJzo",2022-07-21T12:07:39.214+02:00
"http://purl.org/np/RAmIZNVGWc2awqZYQGesFtPXS3wUAiQxMd1MUigJK1j3M#Google","http://purl.org/np/RAmIZNVGWc2awqZYQGesFtPXS3wUAiQxMd1MUigJK1j3M#Google","Google","Google Search","http://purl.org/np/RAi15QDDbLsQv-sJmThI3ecyluuDr6tgpHCSSRiDZnJzo",2022-07-21T10:07:39.214Z
"http://purl.org/np/RAmReZdwvrjMb_EoUz5E5cQjCvDNPwoIKjGuMka538Bi0#REFI","http://purl.org/np/RAmReZdwvrjMb_EoUz5E5cQjCvDNPwoIKjGuMka538Bi0#REFI","REFI","REFI-QDA Standard","http://purl.org/np/RAmReZdwvrjMb_EoUz5E5cQjCvDNPwoIKjGuMka538Bi0",2022-11-14T13:44:28Z
"http://purl.org/np/RAmSQlUhDvNjDr1ECxPD-lKSTPj5hLAutEZ1zjc6Pnmy8#RDA_CTS_Cert","http://purl.org/np/RAmSQlUhDvNjDr1ECxPD-lKSTPj5hLAutEZ1zjc6Pnmy8#RDA_CTS_Cert","RDA_CTS_Cert","RDA Core Trust Seal Certification","http://purl.org/np/RAmSQlUhDvNjDr1ECxPD-lKSTPj5hLAutEZ1zjc6Pnmy8",2022-02-19T13:29:25Z
"http://purl.org/np/RAmzU0K7f1xYrDa44WwaN7X0Nmmfujrw7oN5C_XY3ZI4A#fast","http://purl.org/np/RAmzU0K7f1xYrDa44WwaN7X0Nmmfujrw7oN5C_XY3ZI4A#fast","fast","Faceted Application of Subject Terminology (FAST)","http://purl.org/np/RAmzU0K7f1xYrDa44WwaN7X0Nmmfujrw7oN5C_XY3ZI4A",2022-10-17T11:26:10Z
"http://purl.org/np/ARTIFACTCODE-PLACEHOLDER/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU",2023-01-07T19:45:11.243+01:00
"http://purl.org/np/RA97JT_cacsd_Yy5AXQIrQ5T4TLa9OIxT27ItlzjR_lqc#DOI","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU",2023-01-07T19:45:11.243+01:00
"http://purl.org/np/RAOvVwdp-A-uKhdEyLV2fhqHjZhOlGs788kSbfqg1FULk#DOI","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU",2023-01-07T19:45:11.243+01:00
"http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU",2023-01-07T19:45:11.243+01:00
"http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU",2023-01-07T19:45:11.243+01:00
"http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI","DOI","DOI | Digital Object Identifier","http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU",2023-01-07T18:45:11.243Z
"http://purl.org/np/RAnDC25itPRjQTKVHqw3JonF7o31wml1XLZvuT3e31048#ACTRIS_DMP","http://purl.org/np/RAnDC25itPRjQTKVHqw3JonF7o31wml1XLZvuT3e31048#ACTRIS_DMP","ACTRIS_DMP","Data Management plan for ACTRIS","http://purl.org/np/RAnDC25itPRjQTKVHqw3JonF7o31wml1XLZvuT3e31048",2023-01-18T23:29:54.297Z
"http://purl.org/np/RAnFwHkGquTovUjZ2G-Klddm-aIX77fq4gSq5_kkn8xpE#SEDOO-METADATA","http://purl.org/np/RAnFwHkGquTovUjZ2G-Klddm-aIX77fq4gSq5_kkn8xpE#SEDOO-METADATA","SEDOO-METADATA","Sedoo metadata model","http://purl.org/np/RAnFwHkGquTovUjZ2G-Klddm-aIX77fq4gSq5_kkn8xpE",2022-12-15T10:35:44Z
"http://purl.org/np/RAnKE8XB48MCGLKgUKnBpv__Gw85IzWfQ9o2ux-ISwYzU#AIF","http://purl.org/np/RAnKE8XB48MCGLKgUKnBpv__Gw85IzWfQ9o2ux-ISwYzU#AIF","AIF","IUPAC Adsorption Information File","http://purl.org/np/RAnKE8XB48MCGLKgUKnBpv__Gw85IzWfQ9o2ux-ISwYzU",2022-10-04T18:30:50Z
"http://purl.org/np/RAWRs9gqWH1YGHwcWdCifkcZ7GPEJla1fxjs3ppN3mAXw#ISO_19139","http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139","ISO_19139","ISO 19139 | Geographic information - Metadata - XML schema implementation","http://purl.org/np/RA16xMcsHVSBrplHnx4UPWTXyq6WeS_XydAVBNXmlqGWY",2023-01-07T20:26:30.577+01:00
"http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139","http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139","ISO_19139","ISO 19139 | Geographic information - Metadata - XML schema implementation","http://purl.org/np/RA16xMcsHVSBrplHnx4UPWTXyq6WeS_XydAVBNXmlqGWY",2023-01-07T20:26:30.577+01:00
"http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139","http://purl.org/np/RAnLN_EMEQoZ0A7jRuQCPFqt0APN_SVD_9vmG3CDFKjog#ISO_19139","ISO_19139","ISO 19139 | Geographic information - Metadata - XML schema implementation","http://purl.org/np/RA16xMcsHVSBrplHnx4UPWTXyq6WeS_XydAVBNXmlqGWY",2023-01-07T19:26:30.577Z
"http://purl.org/np/RAnNU0dFVHoV-WHtFE-zT03uqIjNLx7RSH3MTOUCqtY8M#ontology-of-everything-test","http://purl.org/np/RAnNU0dFVHoV-WHtFE-zT03uqIjNLx7RSH3MTOUCqtY8M#ontology-of-everything-test","ontology-of-everything-test","Ontology of Everything WF Test","http://purl.org/np/RAnNU0dFVHoV-WHtFE-zT03uqIjNLx7RSH3MTOUCqtY8M",2022-08-05T11:25:58Z
"http://purl.org/np/RAMYdHK0k_qMMxpbfmPgHZEPVu2au7YCjGkCxOTA2CJKI#PROV-O","http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O","PROV-O","PROV-O | W3C PROV Ontology","http://purl.org/np/RAQXMhOmGWiIhMUa0HEnr_YWLkUdv5ViHQ4IsEmKoZARY",2023-01-08T16:17:43.366+01:00
"http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O","http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O","PROV-O","PROV-O | W3C PROV Ontology","http://purl.org/np/RAQXMhOmGWiIhMUa0HEnr_YWLkUdv5ViHQ4IsEmKoZARY",2023-01-08T16:17:43.366+01:00
"http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O","http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O","PROV-O","PROV-O | W3C PROV Ontology","http://purl.org/np/RAQXMhOmGWiIhMUa0HEnr_YWLkUdv5ViHQ4IsEmKoZARY",2023-01-08T15:17:43.366Z
"http://purl.org/np/RAnoK2UXeap35Z81NXWyf3JNUQoRvX_aD349YfT34Hn-E#IUCN","http://purl.org/np/RAnoK2UXeap35Z81NXWyf3JNUQoRvX_aD349YfT34Hn-E#IUCN","IUCN","IUCN | International Union for Conservation of Nature - Red List of Threatened Species","http://purl.org/np/RAsZUeEElg6eQ0hNs6ptqDDRuyUNeIQFv7ZTBzknfRMB8",2022-07-21T13:13:06.184+02:00
"http://purl.org/np/RAnoK2UXeap35Z81NXWyf3JNUQoRvX_aD349YfT34Hn-E#IUCN","http://purl.org/np/RAnoK2UXeap35Z81NXWyf3JNUQoRvX_aD349YfT34Hn-E#IUCN","IUCN","IUCN | International Union for Conservation of Nature - Red List of Threatened Species","http://purl.org/np/RAsZUeEElg6eQ0hNs6ptqDDRuyUNeIQFv7ZTBzknfRMB8",2022-07-21T11:13:06.184Z
"http://purl.org/np/RAMkkdWZ27dMM3DJ_OzyQAE9LmwwWNrDcZyzQ_Q54fi9A#OAI-PMH","http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH","OAI-PMH","OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema","http://purl.org/np/RAgLYijxrGXwrojSBy75aX4_r_F8Z2qJ1FfKI5JiQQoZk",2023-01-08T15:58:57.538+01:00
"http://purl.org/np/RAhRzHY30rI0MoohlPbosSSgE-tu_bcKtTyE3JhTIyA3c#OAI-PMH","http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH","OAI-PMH","OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema","http://purl.org/np/RAgLYijxrGXwrojSBy75aX4_r_F8Z2qJ1FfKI5JiQQoZk",2023-01-08T15:58:57.538+01:00
"http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH","http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH","OAI-PMH","OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema","http://purl.org/np/RAgLYijxrGXwrojSBy75aX4_r_F8Z2qJ1FfKI5JiQQoZk",2023-01-08T15:58:57.538+01:00
"http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH","http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH","OAI-PMH","OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema","http://purl.org/np/RAgLYijxrGXwrojSBy75aX4_r_F8Z2qJ1FfKI5JiQQoZk",2023-01-08T14:58:57.538Z
"http://purl.org/np/RAny8a_ZxXjhgNkl0LjdTIU6OYLhnrtax9AmXyvxhbs3Q#SDN_DP","http://purl.org/np/RAny8a_ZxXjhgNkl0LjdTIU6OYLhnrtax9AmXyvxhbs3Q#SDN_DP","SDN_DP","SDN DP | SeadataNet Data Policy and User License","http://purl.org/np/RAzGKkFa_lesf8E2LBl5qsQROo-_-2EE3WdX1Vo-qjq-E",2022-07-23T17:41:49.290+02:00
